target_mode,beta,threshold,beta_over_threshold,target_overlap,recovered_mode,ground_value
4,0.23031291380726227,0.6317154207284907,0.36458333333333337,4.3333423748712807e-32,1,0.2509801820381694
4,0.23689328277318403,0.6317154207284907,0.375,1.7333369499485123e-33,1,0.25756055100409087
4,0.24347365173910582,0.6317154207284907,0.3854166666666667,6.240013019814644e-32,1,0.2641409199700128
4,0.2500540207050276,0.6317154207284907,0.3958333333333333,2.4960052079258577e-31,1,0.27072128893593467
4,0.25663438967094937,0.6317154207284907,0.40625,7.166385323064905e-31,1,0.27730165790185657
4,0.26321475863687116,0.6317154207284907,0.4166666666666667,4.930380657631324e-32,1,0.2838820268677781
4,0.26979512760279295,0.6317154207284907,0.42708333333333337,3.9000081373841526e-31,1,0.29046239583370004
4,0.2763754965687147,0.6317154207284907,0.4375,1.1124171358780674e-30,1,0.2970427647996221
4,0.2829558655346365,0.6317154207284907,0.4479166666666667,7.644015949272939e-31,1,0.30362313376554373
4,0.28953623450055826,0.6317154207284907,0.45833333333333337,6.704162136411968e-31,1,0.31020350273146524
4,0.29611660346648006,0.6317154207284907,0.46875000000000006,8.645499520354302e-31,1,0.3167838716973869
4,0.30269697243240185,0.6317154207284907,0.47916666666666674,3.561044467171999e-31,1,0.3233642406633093
4,0.3092773413983236,0.6317154207284907,0.4895833333333333,1.1124171358780674e-30,1,0.3299446096292306
4,0.31585771036424537,0.6317154207284907,0.5,2.0973377094377e-31,1,0.33652497859515246
4,0.32243807933016716,0.6317154207284907,0.5104166666666666,1.8508186765561337e-31,1,0.3431053475610744
4,0.32901844829608895,0.6317154207284907,0.5208333333333334,8.137054015036071e-31,1,0.34968571652699565
4,0.33559881726201074,0.6317154207284907,0.53125,5.207714569623086e-31,1,0.3562660854929175
4,0.3421791862279325,0.6317154207284907,0.5416666666666666,9.321500930834222e-32,1,0.3628464544588399
4,0.34875955519385426,0.6317154207284907,0.5520833333333334,1.2636026365124654e-30,1,0.3694268234247611
4,0.35533992415977605,0.6317154207284907,0.5625,1.1717357781651943e-30,1,0.37600719239068303
4,0.36192029312569785,0.6317154207284907,0.5729166666666667,9.321500930834222e-32,1,0.38258756135660466
4,0.36850066209161964,0.6317154207284907,0.5833333333333334,1.509929076399593e-31,1,0.3891679303225264
4,0.37508103105754137,0.6317154207284907,0.59375,4.81482486096809e-31,1,0.39574829928844846
4,0.38166140002346316,0.6317154207284907,0.6041666666666666,1.925929944387236e-30,1,0.4023286682543703
4,0.38824176898938495,0.6317154207284907,0.6145833333333334,1.59486258694707e-30,1,0.4089090372202917
4,0.39482213795530674,0.6317154207284907,0.625,1.232595164407831e-30,1,0.41548940618621355
4,0.40140250692122853,0.6317154207284907,0.6354166666666667,1.560003254953661e-30,1,0.4220697751521354
4,0.40798287588715026,0.6317154207284907,0.6458333333333334,1.0546392375464504e-30,1,0.42865014411805713
4,0.41456324485307205,0.6317154207284907,0.65625,4.075267762323391e-31,1,0.4352305130839791
4,0.42114361381899384,0.6317154207284907,0.6666666666666667,2.5470423514521194e-30,1,0.44181088204990104
4,0.42772398278491564,0.6317154207284907,0.6770833333333334,8.3893508377508e-31,1,0.44839125101582267
4,0.4343043517508374,0.6317154207284907,0.6875000000000001,1.2019728782920739e-30,1,0.4549716199817445
4,0.44088472071675916,0.6317154207284907,0.6979166666666666,4.624157796473753e-31,1,0.461551988947666
4,0.44746508968268095,0.6317154207284907,0.7083333333333334,1.925929944387236e-30,1,0.4681323579135881
4,0.45404545864860274,0.6317154207284907,0.71875,1.4577363749066988e-30,1,0.4747127268795098
4,0.46062582761452453,0.6317154207284907,0.7291666666666667,3.2548216060144286e-32,1,0.48129309584543156
4,0.4672061965804463,0.6317154207284907,0.7395833333333334,4.254379247151404e-31,1,0.48787346481135363
4,0.47378656554636805,0.6317154207284907,0.75,1.560003254953661e-32,1,0.49445383377727553
4,0.48036693451228984,0.6317154207284907,0.7604166666666666,1.1093356479670479e-31,1,0.5010342027431971
4,0.48694730347821163,0.6317154207284907,0.7708333333333334,9.98402083170343e-31,1,0.5076145717091192
4,0.4935276724441334,0.6317154207284907,0.78125,3.397340421899084e-31,1,0.5141949406750406
4,0.5001080414100552,0.6317154207284907,0.7916666666666666,7.703719777548943e-32,1,0.5207753096409624
4,0.506688410375977,0.6317154207284907,0.8020833333333334,4.254379247151404e-31,1,0.5273556786068847
4,0.5132687793418987,0.6317154207284907,0.8125,9.98402083170343e-31,1,0.5339360475728059
4,0.5198491483078205,0.6317154207284907,0.8229166666666666,2.866554129225962e-30,1,0.5405164165387275
4,0.5264295172737423,0.6317154207284907,0.8333333333333334,1.6301071049293564e-30,1,0.5470967855046496
4,0.533009886239664,0.6317154207284907,0.84375,1.232595164407831e-30,1,0.5536771544705713
4,0.5395902552055859,0.6317154207284907,0.8541666666666667,9.437056727497456e-33,1,0.560257523436493
4,0.5461706241715076,0.6317154207284907,0.8645833333333334,6.3095390908070234e-30,1,0.5668378924024142
4,0.5527509931374294,0.6317154207284907,0.875,2.332378199850718e-29,1,0.5734182613683363
4,0.5593313621033512,0.6317154207284907,0.8854166666666667,1.8496631185895013e-30,1,0.5799986303342581
4,0.565911731069273,0.6317154207284907,0.8958333333333334,4.0492677080741634e-30,1,0.58657899930018
4,0.5724921000351948,0.6317154207284907,0.9062500000000001,4.6241577964737533e-29,1,0.5931593682661014
4,0.5790724690011165,0.6317154207284907,0.9166666666666667,5.328585932932829e-29,1,0.5997397372320238
4,0.5856528379670383,0.6317154207284907,0.9270833333333333,9.836879783952246e-30,1,0.6063201061979456
4,0.5922332069329601,0.6317154207284907,0.9375000000000001,3.644340937266747e-29,1,0.6129004751638675
4,0.5988135758988818,0.6317154207284907,0.9479166666666666,1.4111982037305257e-28,1,0.6194808441297888
4,0.6053939448648037,0.6317154207284907,0.9583333333333335,5.054410546049862e-30,1,0.6260612130957109
4,0.6119743138307254,0.6317154207284907,0.96875,4.686943112660777e-30,1,0.6326415820616325
4,0.6185546827966472,0.6317154207284907,0.9791666666666666,2.699876448118913e-28,1,0.6392219510275539
4,0.625135051762569,0.6317154207284907,0.9895833333333334,9.793401915457704e-28,1,0.645802319993475
4,0.6317154207284907,0.6317154207284907,1.0,0.0012296673083879628,1,0.6523826889593978
4,0.6382957896944126,0.6317154207284907,1.0104166666666667,0.9999999999999996,4,0.6523826889593982
4,0.6448761586603343,0.6317154207284907,1.0208333333333333,1.0,4,0.652382688959398
4,0.651456527626256,0.6317154207284907,1.03125,1.0000000000000004,4,0.6523826889593982
4,0.6580368965921779,0.6317154207284907,1.0416666666666667,0.9999999999999996,4,0.6523826889593979
4,0.6646172655580996,0.6317154207284907,1.0520833333333333,0.9999999999999996,4,0.652382688959398
4,0.6711976345240215,0.6317154207284907,1.0625,1.0,4,0.6523826889593979
4,0.6777780034899432,0.6317154207284907,1.0729166666666667,1.0,4,0.6523826889593979
4,0.684358372455865,0.6317154207284907,1.0833333333333333,1.0,4,0.6523826889593979
4,0.6909387414217868,0.6317154207284907,1.09375,1.0,4,0.6523826889593979
4,0.6975191103877085,0.6317154207284907,1.1041666666666667,1.0,4,0.6523826889593974
4,0.7040994793536304,0.6317154207284907,1.1145833333333335,0.9999999999999996,4,0.6523826889593982
4,0.7106798483195521,0.6317154207284907,1.125,1.0,4,0.6523826889593981
4,0.7172602172854738,0.6317154207284907,1.1354166666666667,0.9999999999999996,4,0.6523826889593978
4,0.7238405862513957,0.6317154207284907,1.1458333333333335,0.9999999999999996,4,0.6523826889593975
4,0.7304209552173174,0.6317154207284907,1.15625,0.9999999999999991,4,0.6523826889593973
4,0.7370013241832393,0.6317154207284907,1.1666666666666667,0.9999999999999998,4,0.652382688959398
4,0.743581693149161,0.6317154207284907,1.1770833333333335,1.0,4,0.6523826889593979
4,0.7501620621150827,0.6317154207284907,1.1875,1.0,4,0.6523826889593979
4,0.7567424310810046,0.6317154207284907,1.1979166666666667,0.9999999999999991,4,0.6523826889593975
4,0.7633228000469263,0.6317154207284907,1.2083333333333333,1.0,4,0.6523826889593982
4,0.7699031690128482,0.6317154207284907,1.2187500000000002,1.0,4,0.6523826889593975
4,0.7764835379787699,0.6317154207284907,1.2291666666666667,0.9999999999999996,4,0.6523826889593978
4,0.7830639069446916,0.6317154207284907,1.2395833333333333,1.0,4,0.6523826889593982
4,0.7896442759106135,0.6317154207284907,1.25,1.0,4,0.6523826889593979
